EVENTTIME,APPLICATIONID,NOTIFICATIONID,PUBLISHTIME,SUBSCRIPTIONID,NOTIFICATIONTYPE,NOTIFICATIONVERSION,ASIN,ITEMCONDITION,MARKETPLACEID,OFFERCHANGETYPE,TIMEOFOFFERCHANGE,ISBUYBOXWINNER,ISFEATUREDMERCHANT,ISFULFILLEDBYAMAZON,LISTINGPRICEAMOUNT,LISTINGPRICECURRENCYCODE,PRIMEINFORMATION_ISOFFERNATIONALPRIME,PRIMEINFORMATION_ISOFFERPRIME,FEEDBACKCOUNT,SELLERPOSITIVEFEEDBACKRATING,SHIPPINGAMOUNT,SHIPPINGCURRENCYCODE,SHIPPINGAVAILABILITYTYPE,SHIPPINGAVAILABLEDATE,SHIPPINGMAXIMUMHOURS,SHIPPINGMINIMUMHOURS,SHIPSDOMESTICALLY,SHIPPING_COUNTRY,SHIPPING_STATE,OFFERS_SELLERID,SUBCONDITION
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,5.74,USD,false,false,6237,85,4.65,USD,NOW,,24,24,true,"""US""","""IL""",A1JOOFPLX80TN0,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,10.45,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,11,USD,false,true,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,11.75,USD,false,false,69419,99,0,USD,NOW,,1,1,true,"""US""","""NJ""",AO5MKE2Z1JRG0,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,12.68,USD,false,false,11,82,0,USD,NOW,,24,24,true,"""US""","""NY""",A13NYAASDR0XYP,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,12.7,USD,false,false,11,82,0,USD,NOW,,24,24,true,"""US""","""NY""",A13NYAASDR0XYP,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,12.7,USD,false,false,11,82,0,USD,NOW,,24,24,true,"""US""","""NY""",A13NYAASDR0XYP,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,12.7,USD,false,false,11,82,0,USD,NOW,,24,24,true,"""US""","""NY""",A13NYAASDR0XYP,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,12.7,USD,false,false,11,82,0,USD,NOW,,24,24,true,"""US""","""NY""",A13NYAASDR0XYP,new
2024-05-17 09:50:57.759 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,b4cc4b52-7648-4459-83ac-0f1f29a65e93,2024-05-17 09:50:58.325 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00KJ75UIQ,new,ATVPDKIKX0DER,Internal,2024-05-17 09:50:57.477 Z,false,true,false,15.91,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,true,true,true,24.73,USD,true,true,20252,100,0,USD,NOW,,0,0,true,,,A2V74LV9L3ASTD,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,true,25.6,USD,true,true,29511,100,0,USD,NOW,,0,0,true,,,A29OWEYSFJVSZC,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,25.97,USD,false,false,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,26.36,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,26.95,USD,false,false,26476,92,0,USD,NOW,,48,24,true,"""US""","""VA""",A1ECJT9FQ4WMHJ,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,28.12,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,29.1,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,true,29.85,USD,true,true,55013,98,0,USD,NOW,,0,0,true,,,A7H37HS2706TH,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,29.95,USD,false,false,55013,98,0,USD,NOW,,24,24,true,"""US""","""NJ""",A7H37HS2706TH,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,37.09,USD,false,false,17006,87,0,USD,NOW,,48,24,true,"""US""","""CA""",ABOPLAY6RS86X,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,42.62,USD,false,false,35001,84,0,USD,NOW,,48,24,true,"""US""","""CA""",A3RTD7C8IOA24E,new
2024-05-17 09:51:17.486 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,5226d806-4a5c-4e4e-a25e-733b37841717,2024-05-17 09:51:18.049 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0006ULHK6,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:17.169 Z,false,true,false,52.96,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,true,true,false,116.34,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,134.95,USD,false,false,26476,92,0,USD,NOW,,48,24,true,"""US""","""VA""",A1ECJT9FQ4WMHJ,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,162.1,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,162.11,USD,false,false,1129,99,0,USD,NOW,,24,24,true,"""US""","""NY""",A1IGDBOKB92JV2,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,174,USD,false,false,1006,93,0,USD,NOW,,24,24,true,"""US""","""NJ""",AX1MSLPFCP73H,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,176.21,USD,false,false,397,49,0,USD,NOW,,48,24,true,"""US""","""NY""",A16A6K36JV9FNV,new
2024-05-17 09:51:18.768 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,10f48d07-f248-42ea-886e-305fde5bf1aa,2024-05-17 09:51:18.948 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B09KS8PM9M,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:18.563 Z,false,true,false,176.21,USD,false,false,397,49,0,USD,NOW,,48,24,true,"""US""","""NY""",A16A6K36JV9FNV,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,true,true,false,37.79,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,false,true,false,38.96,USD,false,false,17385,98,0,USD,NOW,,0,0,true,"""US""","""FL""",A1S6VZ8ADM321W,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,true,true,true,41.56,USD,true,true,26476,92,0,USD,NOW,,0,0,true,,,A1ECJT9FQ4WMHJ,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,false,true,false,41.57,USD,false,false,26476,92,0,USD,NOW,,48,24,true,"""US""","""VA""",A1ECJT9FQ4WMHJ,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,false,true,false,41.88,USD,false,false,7495,95,0,USD,NOW,,24,24,true,"""US""","""CA""",A30ENKBMUY8OVX,new
2024-05-17 09:51:19.886 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,d1fce040-4a33-43b3-b9d4-396e9af38527,2024-05-17 09:51:19.986 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0826JZPDK,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:19.263 Z,false,true,false,100.13,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:25.545 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,bb890693-5e2a-4fb0-bfb3-6396741891f2,2024-05-17 09:51:25.627 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B005EGZNVG,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:25.219 Z,false,true,false,53.51,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:25.545 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,bb890693-5e2a-4fb0-bfb3-6396741891f2,2024-05-17 09:51:25.627 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B005EGZNVG,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:25.219 Z,false,true,true,54.09,USD,true,true,15231,99,0,USD,NOW,,0,0,true,,,A3VNB37QHDEYIR,new
2024-05-17 09:51:25.545 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,bb890693-5e2a-4fb0-bfb3-6396741891f2,2024-05-17 09:51:25.627 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B005EGZNVG,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:25.219 Z,true,true,true,55.26,USD,true,true,6658,100,0,USD,NOW,,0,0,true,,,A21THNL43P5P1T,new
2024-05-17 09:51:25.545 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,bb890693-5e2a-4fb0-bfb3-6396741891f2,2024-05-17 09:51:25.627 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B005EGZNVG,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:25.219 Z,false,true,false,67,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,true,true,false,45.88,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,true,true,false,45.94,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,false,true,false,49.08,USD,false,false,37313,89,0,USD,NOW,,1,1,true,"""US""","""TX""",APSAI9VUG3A9O,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,false,true,false,49.09,USD,false,false,5142,77,0,USD,NOW,,48,24,true,"""US""","""NY""",A2DF3HGBR01ATY,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,false,true,false,49.1,USD,false,false,34276,96,0,USD,NOW,,24,24,true,"""US""","""VA""",A37RYXSF82P86Q,new
2024-05-17 09:51:27.127 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,ce823404-451d-4ea1-b8f2-529a9c3130db,2024-05-17 09:51:27.228 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0BPTNXJ8D,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:26.741 Z,false,true,false,51.38,USD,false,false,63837,92,0,USD,NOW,,24,24,true,"""US""","""CA""",A3A5024GKCOK6V,new
2024-05-17 09:51:37.863 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,32a37e98-32c7-4c81-af5c-bd100ec8932a,2024-05-17 09:51:37.960 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00V72J4UC,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:37.668 Z,false,true,false,13.55,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:37.863 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,32a37e98-32c7-4c81-af5c-bd100ec8932a,2024-05-17 09:51:37.960 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00V72J4UC,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:37.668 Z,true,true,false,13.56,USD,false,false,4783,84,0,USD,NOW,,24,24,true,"""US""","""TN""",A32YGV37EPHIKJ,new
2024-05-17 09:51:37.863 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,32a37e98-32c7-4c81-af5c-bd100ec8932a,2024-05-17 09:51:37.960 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00V72J4UC,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:37.668 Z,true,true,false,13.57,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:37.863 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,32a37e98-32c7-4c81-af5c-bd100ec8932a,2024-05-17 09:51:37.960 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B00V72J4UC,new,ATVPDKIKX0DER,Internal,2024-05-17 09:51:37.668 Z,false,true,false,15.93,USD,false,false,89815,97,0,USD,NOW,,24,24,true,"""US""","""VA""",A1G2IX65IQJHUO,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,true,true,false,41.4,USD,false,false,181,92,0,USD,NOW,,24,24,true,"""US""","""TX""",A2I0HOF5WGMLJC,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,true,true,false,41.61,USD,false,false,31370,94,0,USD,NOW,,24,24,true,"""US""","""OH""",AFF8XSNGT0QQC,new
2024-05-17 09:51:39.077 Z,amzn1.sp.solution.c2bed69f-202f-4ce6-ae43-000fdbbb247e,8eb94951-7b48-4942-9bd9-49cc56d6cfad,2024-05-17 09:51:39.403 Z,871c70d2-94d7-4848-86ab-a951d1963e0b,ANY_OFFER_CHANGED,1.0,B0013Y4Q70,new,ATVPDKIKX0DER,FeaturedOffer,2024-05-17 09:51:38.806 Z,false,true,false,43.45,USD,false,false,26476,92,0,USD,NOW,,48,24,true,"""US""","""VA""",A1ECJT9FQ4WMHJ,new
